,owner_id,title,category,price,city,created_at,deleted_at,id
15759,14588,Vends Appartement,RealEstate,568630,Nantes,2017-04-10,,15759
15760,8727,Loue F2,relestate,813,Monteplain,2017-06-10,,15760
15761,19953,Recherche Chateau,realestate,282844,Saint-Oradoux-près-Crocq,2018-07-14,,15761
15762,19658,Recherche Appartement,realestate,350825,Tréflez,2017-07-06,,15762
15763,16732,Recherche T3,realestate,381250,Nantes,2017-01-24,,15763
15764,439,Recherche Maison,realestate,360843,Laval,2018-08-26,,15764
15765,27065,Recherche F2,RealEstate,286394,Nogent-lès-Montbard,2017-08-27,,15765
15766,6340,Loue Appartement,realestate,944,Fontenay-le-Fleury,2017-04-10,,15766
15767,27241,Recherche T4,realestate,351289,Courcelles-sous-Thoix,2018-02-21,,15767
15768,29568,Recherche T4,RealEstate,413008,Lesneven,2019-07-08,,15768
15769,25622,Vends T2,RealEstate,829164,Nantes,2019-07-02,,15769
15770,12335,Loue Maison,relestate,1260,Mars-sur-Allier,2019-07-17,,15770
15771,28402,Recherche Appartement,relestate,346280,Nantes,2018-08-27,,15771
15772,10985,Recherche T4,realestate,434354,Arrènes,2018-10-19,,15772
15773,12473,Recherche T2,realestate,64745,Marseille,2017-05-10,,15773
15774,315,Loue T1,realestate,725,Ladapeyre,2018-02-07,,15774
15775,22958,Loue F3,relestate,235,Anneyron,2019-04-14,,15775
15776,12978,Loue F3,realestate,1317,Nantes,2017-04-05,,15776
15777,20286,Vends F3,RealEstate,699508,Ambierle,2019-09-13,,15777
15778,20406,Loue Chateau,REAL_ESTATE,363,Marseille,2019-04-04,,15778
15779,2372,Loue T3,RealEstate,951,Sacy-le-Petit,2018-02-17,,15779
15780,18000,Recherche F3,RealEstate,244967,Nantes,2019-04-01,,15780
15781,19758,Loue T3,relestate,1183,Nantes,2019-05-20,,15781
15782,10281,Vends F2,REAL_ESTATE,407677,L'Abergement-Sainte-Colombe,2017-05-01,,15782
15783,15467,Loue T4,realestate,714,Nantes,2017-04-01,,15783
15784,24026,Recherche F2,relestate,354902,Marseille,2018-04-26,,15784
15785,26444,Recherche Appartement,RealEstate,359930,Laval,2019-10-01,,15785
15786,2098,Recherche T1,realestate,358632,Laval,2019-09-20,,15786
15787,25583,Vends T4,realestate,527502,Hannescamps,2018-06-24,,15787
15788,741,Loue Maison,REAL_ESTATE,1620,Caubios-Loos,2018-06-10,,15788
15789,20180,Vends T3,realestate,713708,Landigou,2017-10-17,,15789
15790,7341,Loue Chateau,realestate,1063,Echinghen,2019-08-03,,15790
15791,5614,Recherche T2,RealEstate,307132,Montricher-Albanne,2019-04-25,,15791
15792,11385,Vends Chateau,REAL_ESTATE,596405,Nantes,2017-05-19,,15792
15793,7644,Vends T4,realestate,585063,Saint-Laurent-en-Grandvaux,2018-04-04,,15793
15794,28573,Recherche T4,REAL_ESTATE,238298,Saint-Andéol-de-Vals,2019-12-13,,15794
15795,16195,Recherche T4,REAL_ESTATE,119724,Laval,2019-05-06,,15795
15796,10516,Vends F2,realestate,530188,Gauchin-Verloingt,2017-02-25,,15796
15797,19105,Vends Appartement,realestate,244068,Laval,2017-04-26,,15797
15798,13483,Vends T4,REAL_ESTATE,262666,Marseille,2019-11-26,,15798
15799,19724,Vends T1,REAL_ESTATE,581860,Marseille,2019-01-24,,15799
15800,25220,Recherche Maison,realestate,255441,Saint-Pierreville,2017-11-04,,15800
15801,1689,Recherche T2,RealEstate,413392,Nantes,2017-04-10,,15801
15802,23257,Recherche T3,RealEstate,428175,Nantes,2018-06-18,,15802
15803,10689,Vends Maison,REAL_ESTATE,494971,Bourg-Argental,2019-10-18,,15803
15804,16542,Vends T2,realestate,516776,La Loge,2019-12-06,,15804
15805,27179,Vends F2,relestate,613170,Châtillon-le-Roi,2019-02-13,,15805
15806,20284,Loue Chateau,relestate,778,Marseille,2018-01-03,,15806
15807,16345,Vends Chateau,realestate,368512,La Roque-sur-Pernes,2019-02-24,,15807
15808,14565,Recherche T1,REAL_ESTATE,366106,Thonville,2019-11-06,,15808
15809,26103,Vends F1,RealEstate,557146,Messy,2018-12-23,,15809
15810,24728,Loue F3,RealEstate,1547,Nantes,2018-11-17,,15810
15811,11241,Recherche F3,realestate,239840,Neslette,2018-04-05,,15811
15812,27359,Loue F2,RealEstate,625,Fierville-les-Mines,2019-08-13,,15812
15813,10153,Recherche F3,RealEstate,396348,Nantes,2017-07-05,,15813
15814,28605,Recherche Maison,RealEstate,152712,Laval,2018-08-23,,15814
15815,16657,Vends T3,REAL_ESTATE,651131,Sens-Beaujeu,2018-05-21,,15815
15816,22887,Recherche F3,realestate,323243,Marseille,2018-06-03,,15816
15817,27692,Recherche F3,realestate,333463,Nantes,2017-10-03,,15817
15818,4482,Loue F1,realestate,1331,Marseille,2018-04-18,,15818
15819,10795,Recherche Maison,realestate,487709,Nantes,2018-01-14,,15819
15820,26319,Recherche T4,RealEstate,305324,Coulogne,2017-07-02,,15820
15821,13788,Vends F3,RealEstate,606923,Laval,2019-04-07,,15821
15822,11750,Recherche T1,realestate,334346,Nantes,2018-11-09,,15822
15823,14582,Recherche T1,REAL_ESTATE,314652,Laval,2018-06-22,,15823
15824,3443,Recherche T3,RealEstate,408202,Loc-Eguiner,2017-09-20,,15824
15825,11971,Vends F1,realestate,646897,Saint-Martin-du-Fouilloux,2019-05-14,,15825
15826,16664,Recherche Appartement,realestate,327236,Marseille,2019-05-02,,15826
15827,4941,Recherche Chateau,realestate,281943,Laval,2017-05-23,,15827
15828,24969,Loue F1,realestate,706,La Chapelle-Heulin,2018-01-12,,15828
15829,5428,Vends T3,REAL_ESTATE,474748,Moustier,2017-02-09,,15829
15830,18048,Loue Maison,realestate,1347,Marseille,2019-07-04,,15830
15831,21406,Recherche T4,realestate,420151,Laval,2018-06-03,,15831
15832,23062,Vends Appartement,RealEstate,607037,Nantes,2018-04-27,,15832
15833,4296,Loue F3,realestate,1067,Nantes,2018-08-27,,15833
15834,3286,Loue T4,RealEstate,1332,Jugeals-Nazareth,2017-01-06,,15834
15835,15816,Recherche T4,realestate,430291,Nantes,2019-11-18,,15835
15836,21388,Recherche T2,REAL_ESTATE,259362,Laval,2018-10-14,,15836
15837,1227,Loue Chateau,realestate,782,Marseille,2017-07-13,,15837
15838,22423,Vends T2,RealEstate,536394,Laval,2019-06-19,,15838
15839,27226,Vends T3,REAL_ESTATE,630178,Beauvoir-en-Royans,2019-08-15,,15839
15840,22069,Recherche F3,RealEstate,275299,Magnac-sur-Touvre,2018-04-03,,15840
15841,672,Loue F1,REAL_ESTATE,493,Gensac-sur-Garonne,2018-05-10,,15841
15842,26952,Loue T4,realestate,72,Saint-Germain,2018-12-01,,15842
15843,2876,Vends F3,RealEstate,240190,Pont-de-Labeaume,2018-06-20,,15843
15844,5618,Vends T2,realestate,542007,Nantes,2018-08-21,,15844
15845,5985,Recherche T1,relestate,290092,Nantes,2019-01-16,,15845
15846,8560,Vends F3,REAL_ESTATE,236499,Laval,2019-01-25,,15846
15847,19733,Recherche F2,realestate,310667,Mussy-sous-Dun,2017-06-15,,15847
15848,904,Vends T3,REAL_ESTATE,540303,Marseille,2017-05-24,,15848
15849,1894,Recherche F3,REAL_ESTATE,303114,Marseille,2017-01-21,,15849
15850,16401,Vends T1,realestate,707786,Ferrette,2018-05-13,,15850
15851,15223,Vends Maison,realestate,387062,Martigné-Ferchaud,2018-04-21,,15851
15852,21688,Vends Appartement,RealEstate,459561,Courtalain,2017-06-18,,15852
15853,28929,Vends Appartement,relestate,513177,Laval,2019-01-16,,15853
15854,11953,Loue F3,realestate,717,Bourgbarré,2019-07-11,,15854
15855,3469,Loue T1,realestate,838,Bussières-et-Pruns,2019-06-26,,15855
15856,28176,Recherche F1,realestate,254801,Marseille,2019-01-24,,15856
15857,12660,Recherche Maison,realestate,329351,Chantillac,2018-05-22,,15857
15858,11145,Vends T4,realestate,861863,Laval,2019-04-12,,15858
15859,26941,Vends F1,realestate,459434,Méaudre,2019-08-26,,15859
15860,17981,Recherche F2,realestate,125353,Laval,2018-04-12,,15860
15861,16027,Recherche Maison,realestate,330640,Marseille,2017-04-23,,15861
15862,21533,Loue F1,RealEstate,1329,Marseille,2017-08-08,,15862
15863,18699,Loue T4,realestate,792,Aubie-et-Espessas,2017-06-07,,15863
15864,10071,Vends T4,realestate,517811,Tincques,2019-07-22,,15864
15865,9812,Loue Chateau,realestate,1345,Nantes,2017-08-19,,15865
15866,19267,Vends Appartement,REAL_ESTATE,412926,Meillard,2019-01-11,,15866
15867,19612,Recherche T1,REAL_ESTATE,414480,Nantes,2019-05-13,,15867
15868,221,Recherche Chateau,realestate,271878,Prayssas,2017-06-06,,15868
15869,6820,Recherche F3,realestate,202480,Saint-Merd-la-Breuille,2019-01-17,,15869
15870,6964,Vends T1,realestate,490545,La Caillère-Saint-Hilaire,2019-11-14,,15870
15871,27541,Recherche Maison,relestate,369421,Marseille,2017-06-15,,15871
15872,28747,Vends F2,realestate,423071,Laval,2019-06-19,,15872
15873,8337,Loue F1,relestate,1121,Marchais,2017-06-10,,15873
15874,17556,Recherche Appartement,realestate,339359,Nantes,2017-06-02,,15874
15875,4252,Recherche F2,realestate,187348,Laval,2018-11-03,,15875
15876,11363,Recherche F2,realestate,270207,Laval,2019-05-26,,15876
15877,27158,Recherche F2,relestate,85459,Mondoubleau,2019-03-16,,15877
15878,575,Recherche T2,RealEstate,208150,Montdoré,2018-04-17,,15878
15879,27456,Vends Maison,relestate,681814,Eynesse,2019-06-06,,15879
15880,15278,Recherche T2,realestate,131268,Oberlarg,2019-04-01,,15880
15881,15128,Recherche Appartement,realestate,374781,Sars-et-Rosières,2019-06-19,,15881
15882,2431,Vends F1,realestate,847102,Laval,2019-12-09,,15882
15883,6262,Vends F2,RealEstate,370851,Nantes,2019-11-17,,15883
15884,7237,Vends F1,relestate,353965,Frontonas,2017-04-03,,15884
15885,6677,Recherche Chateau,realestate,212060,Saint-Paterne,2019-11-22,,15885
15886,8770,Vends F1,realestate,389448,Marseille,2019-06-04,,15886
15887,5719,Recherche T3,relestate,165809,Plaissan,2019-06-10,,15887
15888,18032,Recherche T1,RealEstate,212070,Laval,2018-05-07,,15888
15889,7700,Vends F3,RealEstate,788325,Canet-de-Salars,2019-10-11,,15889
15890,12352,Loue T4,REAL_ESTATE,1517,Laval,2018-11-14,,15890
15891,25943,Loue T4,realestate,1453,Veulettes-sur-Mer,2018-11-13,,15891
15892,4682,Recherche T2,relestate,398099,Laval,2017-07-08,,15892
15893,23544,Recherche F3,REAL_ESTATE,330608,Barbas,2019-12-16,,15893
15894,11909,Loue T3,relestate,576,Nantes,2017-10-06,,15894
15895,5199,Recherche F2,REAL_ESTATE,247413,Malons-et-Elze,2017-04-16,,15895
15896,17809,Loue T3,realestate,992,Marseille,2019-10-20,,15896
15897,22054,Vends Appartement,realestate,403157,Marseille,2017-04-03,,15897
15898,18802,Recherche T4,realestate,195542,Laval,2017-07-01,,15898
15899,7781,Vends T2,realestate,759540,Nantes,2017-09-14,,15899
15900,11006,Vends T1,REAL_ESTATE,378724,Laval,2017-11-08,,15900
15901,3118,Loue Appartement,RealEstate,1169,Marseille,2017-09-20,,15901
15902,28620,Vends T2,realestate,435943,Curnier,2018-02-01,,15902
15903,21998,Recherche T4,realestate,334224,Nantes,2019-12-11,,15903
15904,19443,Loue Maison,realestate,1450,Marseille,2018-04-07,,15904
15905,2466,Recherche T1,REAL_ESTATE,143585,Laval,2019-01-04,,15905
15906,12832,Recherche T1,realestate,451844,Vereux,2018-07-17,,15906
15907,21852,Vends F3,REAL_ESTATE,319129,Santa-Lucia-di-Mercurio,2017-06-07,,15907
15908,13599,Loue Chateau,RealEstate,1180,Buigny-lès-Gamaches,2019-07-11,,15908
15909,12548,Recherche T3,relestate,229563,Adast,2017-08-05,,15909
15910,29187,Recherche F2,realestate,276942,Marseille,2018-01-18,,15910
15911,20167,Recherche Chateau,REAL_ESTATE,453404,Nantes,2018-04-09,,15911
15912,1481,Loue F1,realestate,1467,Coizard-Joches,2019-12-26,,15912
15913,27493,Recherche T1,realestate,257398,Saint-Étienne-de-Maurs,2017-07-08,,15913
15914,22158,Loue Maison,REAL_ESTATE,624,Mialos,2019-04-21,,15914
15915,13336,Recherche T3,realestate,389638,Furchhausen,2017-11-27,,15915
15916,18246,Recherche T2,REAL_ESTATE,300838,Laval,2018-12-06,,15916
15917,10693,Vends T4,realestate,490735,Klang,2018-04-21,,15917
15918,16558,Recherche T1,RealEstate,246785,Vého,2019-06-03,,15918
15919,18034,Loue T4,REAL_ESTATE,1069,Nantes,2017-04-08,,15919
15920,1689,Loue Maison,realestate,591,Nantes,2017-01-14,,15920
15921,27360,Vends Maison,realestate,288469,Marseille,2018-04-16,,15921
15922,12391,Recherche F1,realestate,338793,Nantes,2018-12-19,,15922
15923,8576,Loue T1,RealEstate,1339,Laval,2019-01-19,,15923
15924,26250,Recherche T1,REAL_ESTATE,327583,Nantes,2019-07-03,,15924
15925,9031,Loue T1,RealEstate,754,Moissac,2017-05-17,,15925
15926,25184,Loue F1,realestate,979,Laval,2018-06-26,,15926
15927,29181,Recherche Maison,RealEstate,258151,Malemort-sur-Corrèze,2019-12-03,,15927
15928,17654,Loue T4,REAL_ESTATE,573,Val-de-Vesle,2019-12-05,,15928
15929,13134,Vends T4,REAL_ESTATE,400364,Marseille,2018-11-16,,15929
15930,10995,Loue F2,realestate,547,Marseille,2017-12-20,,15930
15931,15693,Recherche Appartement,realestate,135791,Le Bois,2017-04-19,,15931
15932,3672,Loue Chateau,RealEstate,571,Laval,2019-02-15,,15932
15933,14485,Vends Chateau,realestate,226214,Magnieu,2019-11-08,,15933
15934,9039,Loue Maison,realestate,913,Saint-Marcel-lès-Sauzet,2017-07-01,,15934
15935,24846,Loue Appartement,relestate,1065,Portets,2017-05-26,,15935
15936,17003,Loue Maison,RealEstate,1272,Vaux-sur-Mer,2017-05-26,,15936
15937,27102,Vends T4,realestate,401565,Nantes,2019-08-08,,15937
15938,22634,Loue T2,RealEstate,1246,Racines,2019-05-09,,15938
15939,8852,Recherche F3,realestate,254485,Cintré,2019-08-01,,15939
15940,23723,Vends Chateau,realestate,706719,Laval,2019-12-26,,15940
15941,16113,Recherche T3,relestate,236741,Marseille,2018-04-27,,15941
15942,3976,Vends F3,RealEstate,384281,Nantes,2019-05-27,,15942
15943,7946,Vends Chateau,realestate,403785,Chanterelle,2018-04-07,,15943
15944,21874,Vends Maison,relestate,522013,Équilly,2018-02-08,,15944
15945,23103,Recherche F3,realestate,132631,Saint-Nicolas-de-la-Balerme,2018-05-27,,15945
15946,29818,Vends Maison,realestate,309471,Laval,2017-04-03,,15946
15947,17898,Loue T2,realestate,741,Piblange,2017-04-14,,15947
15948,18867,Vends T3,RealEstate,511761,Laval,2018-01-13,,15948
15949,14077,Vends T4,RealEstate,496047,Marseille,2017-04-14,,15949
15950,15740,Loue Appartement,REAL_ESTATE,918,Marseille,2019-04-23,,15950
15951,488,Vends T3,realestate,368175,Breconchaux,2017-02-08,,15951
15952,15599,Loue Chateau,RealEstate,716,Guitry,2017-05-24,,15952
15953,16011,Loue T4,RealEstate,915,Ausseing,2019-11-23,,15953
15954,12931,Recherche F2,realestate,351615,Corbelin,2017-11-21,,15954
15955,13995,Vends F3,realestate,503910,Nantes,2017-11-01,,15955
15956,18116,Recherche F2,RealEstate,178514,Nantes,2017-05-23,,15956
15957,2215,Loue T4,REAL_ESTATE,1100,Marseille,2018-04-23,,15957
15958,4015,Loue Appartement,realestate,661,Marseille,2019-11-17,,15958
15959,23187,Loue T2,relestate,892,Nantes,2018-11-15,,15959
15960,18120,Recherche Chateau,REAL_ESTATE,366281,Bellavilliers,2018-01-05,,15960
15961,6752,Vends Chateau,RealEstate,788291,Ancteville,2018-07-21,,15961
15962,10243,Loue T2,REAL_ESTATE,1378,Marseille,2019-04-15,,15962
15963,14011,Loue T4,realestate,596,Rennes-le-Château,2017-07-24,,15963
15964,26334,Recherche F3,realestate,196821,Serres-Gaston,2017-05-13,,15964
15965,9402,Recherche Maison,RealEstate,392680,Nantes,2017-11-23,,15965
15966,6136,Loue T3,realestate,1079,Nantes,2018-07-15,,15966
15967,14158,Recherche F1,RealEstate,223118,Marseille,2018-06-20,,15967
15968,1597,Vends T3,realestate,556519,Marseille,2019-06-19,,15968
15969,17633,Recherche Chateau,realestate,175224,Haudiomont,2017-02-26,,15969
15970,5936,Loue Chateau,REAL_ESTATE,774,Bézaudun-sur-Bîne,2019-05-20,,15970
15971,16232,Recherche Appartement,RealEstate,374112,Marseille,2018-05-02,,15971
15972,4389,Recherche F1,RealEstate,262747,Saint-Aubin-la-Plaine,2018-04-25,,15972
15973,16758,Loue F1,RealEstate,658,Clérieux,2019-10-08,,15973
15974,24604,Loue T3,RealEstate,595,Assat,2017-12-27,,15974
15975,20979,Recherche T2,RealEstate,113522,Marseille,2019-06-08,,15975
15976,15336,Recherche T2,realestate,268116,Galapian,2018-05-21,,15976
15977,596,Loue F3,realestate,558,Marseille,2018-09-18,,15977
15978,24229,Recherche F2,RealEstate,309017,Saint-Georges-lès-Baillargeaux,2017-05-27,,15978
15979,26130,Vends Appartement,realestate,280253,Villers-sous-Ailly,2017-06-23,,15979
15980,28378,Recherche T3,REAL_ESTATE,303844,Nantes,2017-02-16,,15980
15981,5720,Vends F3,realestate,606036,Espéraza,2017-01-26,,15981
15982,8321,Loue F2,realestate,735,Villeneuve-la-Lionne,2017-06-18,,15982
15983,3528,Vends Maison,realestate,543045,La Machine,2019-04-24,,15983
15984,21288,Loue T1,realestate,709,Marseille,2019-04-10,,15984
15985,17630,Vends Maison,realestate,462243,Châteauponsac,2019-06-11,,15985
15986,26109,Vends T1,REAL_ESTATE,220208,Sondernach,2017-09-22,,15986
15987,18396,Recherche Appartement,RealEstate,377524,Laval,2018-04-09,,15987
15988,24504,Recherche F2,realestate,402066,Nantes,2018-05-05,,15988
15989,2413,Vends T3,RealEstate,306393,Nantes,2019-01-19,,15989
15990,10648,Loue Chateau,RealEstate,716,Courchapon,2019-06-25,,15990
15991,17552,Vends F1,RealEstate,415348,Houdain-lez-Bavay,2017-04-12,,15991
15992,15781,Vends F3,RealEstate,175229,Arnos,2017-12-24,,15992
15993,3866,Vends Maison,REAL_ESTATE,628742,Condes,2019-06-24,,15993
15994,25774,Loue Maison,realestate,1235,Nantes,2018-11-16,,15994
15995,23552,Vends T1,realestate,569190,Courances,2019-05-21,,15995
15996,371,Recherche F2,REAL_ESTATE,392493,Nantes,2019-04-03,,15996
15997,4562,Loue T4,REAL_ESTATE,805,Villeneuve-Saint-Vistre-et-Villevotte,2017-05-09,,15997
15998,2187,Loue T2,RealEstate,575,Laval,2018-12-27,,15998
15999,9706,Loue Appartement,REAL_ESTATE,1334,Beurlay,2017-04-02,,15999
16000,2393,Loue T1,realestate,1084,Marseille,2018-09-24,,16000
16001,12349,Recherche F3,RealEstate,227245,Anché,2019-12-13,,16001
16002,21264,Loue T4,REAL_ESTATE,1527,Laval,2017-05-22,,16002
16003,29271,Recherche Maison,RealEstate,255847,Marseille,2018-04-16,,16003
16004,4715,Vends T2,realestate,514449,Saint-Cergues,2018-11-17,,16004
16005,9316,Loue T4,realestate,923,Laval,2019-07-02,,16005
16006,56,Loue Chateau,realestate,1352,Laval,2019-12-19,,16006
16007,14732,Vends Appartement,realestate,466393,Marseille,2018-12-22,,16007
16008,835,Vends Chateau,RealEstate,537843,Marseille,2018-11-09,,16008
16009,1939,Vends T3,relestate,588300,Le Villars,2019-12-13,,16009
16010,20588,Vends T2,realestate,515183,Peyrusse-Vieille,2017-05-24,,16010
16011,17151,Vends Appartement,realestate,500151,Forstheim,2018-06-10,,16011
16012,25700,Vends T2,realestate,651768,Marseille,2018-03-11,,16012
16013,3829,Recherche T3,realestate,323275,Han-sur-Meuse,2017-11-01,,16013
16014,24240,Recherche Appartement,realestate,485835,Nantes,2017-11-09,,16014
16015,21081,Loue F2,REAL_ESTATE,1204,Nantes,2019-08-07,,16015
16016,29775,Vends T3,realestate,541538,Antisanti,2019-08-18,,16016
16017,16175,Vends Appartement,RealEstate,452435,Laval,2017-04-16,,16017
16018,6291,Loue Chateau,realestate,673,Marseille,2019-06-26,,16018
16019,16138,Loue F3,realestate,1108,Marseille,2017-11-12,,16019
16020,26568,Loue Chateau,RealEstate,1414,Pont-en-Royans,2019-02-07,,16020
16021,29714,Loue F2,realestate,999,Marseille,2019-09-04,,16021
16022,23444,Recherche F2,relestate,144903,Laval,2017-09-19,,16022
16023,16469,Vends F3,REAL_ESTATE,628410,La Lande-sur-Eure,2018-12-10,,16023
16024,17737,Vends T3,RealEstate,402401,Marseille,2019-01-05,,16024
16025,13521,Loue T4,RealEstate,714,Chauffours,2018-04-21,,16025
16026,28956,Loue Maison,realestate,618,Laval,2018-12-25,,16026
16027,1206,Vends T2,realestate,381103,Polastron,2018-05-03,,16027
16028,19522,Loue Maison,relestate,684,Nantes,2019-06-11,,16028
16029,8188,Loue Appartement,realestate,1115,Beaumont-de-Lomagne,2018-02-03,,16029
16030,21626,Vends Appartement,relestate,324672,Marseille,2017-12-27,,16030
16031,5999,Vends Maison,realestate,633617,Laval,2017-04-18,,16031
16032,26530,Vends T4,RealEstate,420350,Champigneul-sur-Vence,2018-04-11,,16032
16033,19962,Recherche F1,RealEstate,112356,Nantes,2018-01-23,,16033
16034,13306,Vends F1,realestate,464084,Varennes-Saint-Honorat,2017-12-16,,16034
16035,955,Vends T4,REAL_ESTATE,319749,Nantes,2017-04-09,,16035
16036,17156,Recherche T3,realestate,293741,Saint-Aulais-la-Chapelle,2017-11-19,,16036
16037,16752,Vends F2,REAL_ESTATE,382216,Nantes,2017-01-06,,16037
16038,19458,Loue T2,realestate,791,Laval,2018-11-15,,16038
16039,2812,Recherche F1,REAL_ESTATE,396024,Landeronde,2017-06-04,,16039
16040,24060,Recherche Maison,realestate,256965,Tantonville,2018-04-02,,16040
16041,15816,Vends Chateau,RealEstate,422915,Nantes,2019-02-23,,16041
16042,18725,Loue F1,realestate,1428,Nantes,2018-11-09,,16042
16043,19933,Loue Chateau,RealEstate,648,Douilly,2019-05-08,,16043
16044,26604,Loue Appartement,RealEstate,732,Vannecourt,2018-04-27,,16044
16045,18105,Loue T3,realestate,1522,Vieux-Champagne,2017-04-16,,16045
16046,27524,Vends T2,RealEstate,459976,Marseille,2019-11-15,,16046
16047,9207,Vends Chateau,realestate,567325,Laval,2018-12-13,,16047
16048,19174,Vends F1,REAL_ESTATE,900770,Beaumont,2017-09-11,,16048
16049,8370,Loue F1,realestate,662,Cascastel-des-Corbières,2019-11-09,,16049
16050,9969,Vends F3,realestate,426121,Counozouls,2019-11-19,,16050
16051,29993,Loue Maison,realestate,735,Laval,2019-05-05,,16051
16052,1598,Recherche T2,REAL_ESTATE,378170,Leboulin,2019-10-16,,16052
16053,23832,Recherche T3,realestate,392362,Laval,2019-08-08,,16053
16054,29628,Vends T1,RealEstate,692948,Marseille,2017-05-19,,16054
16055,24773,Recherche Appartement,REAL_ESTATE,207344,Nantes,2019-05-17,,16055
16056,5449,Recherche F3,RealEstate,267687,Laval,2018-05-26,,16056
16057,25711,Vends Maison,RealEstate,470716,Wettolsheim,2017-12-21,,16057
16058,26839,Recherche T2,relestate,493868,Laval,2018-07-13,,16058
16059,14595,Vends T4,relestate,507959,Ansan,2017-04-08,,16059
16060,26734,Recherche T2,relestate,195031,Le Mas-d'Azil,2017-05-03,,16060
16061,21089,Vends T3,REAL_ESTATE,598048,Marseille,2019-11-25,,16061
16062,29919,Loue T1,RealEstate,1245,Laval,2018-05-01,,16062
16063,12267,Recherche F1,realestate,227106,Nantes,2018-11-19,,16063
16064,26313,Loue T3,relestate,1786,Hodenc-en-Bray,2019-01-08,,16064
16065,6367,Vends F2,realestate,159876,Laval,2017-07-16,,16065
16066,27740,Recherche Appartement,RealEstate,284993,Sainte-Pazanne,2018-10-11,,16066
16067,24722,Loue F2,REAL_ESTATE,1052,Marseille,2018-08-05,,16067
16068,27324,Vends T4,relestate,475470,Carignan,2017-06-17,,16068
16069,5041,Loue Chateau,realestate,1154,Nantes,2019-05-01,,16069
16070,12929,Recherche Maison,REAL_ESTATE,430065,Laval,2018-04-02,,16070
16071,18432,Recherche F3,RealEstate,294538,Marseille,2018-05-25,,16071
16072,28407,Loue T2,REAL_ESTATE,1568,Nantes,2017-04-04,,16072
16073,8732,Loue T2,REAL_ESTATE,1535,Laval,2017-04-24,,16073
16074,7233,Loue T2,RealEstate,192,Marseille,2017-06-27,,16074
16075,3179,Vends T4,RealEstate,716983,Coisevaux,2019-05-21,,16075
16076,13871,Vends T1,realestate,592045,Nantes,2017-05-03,,16076
16077,3508,Loue F1,realestate,926,La Biolle,2019-06-14,,16077
16078,27538,Vends T3,realestate,578899,Nantes,2018-05-17,,16078
16079,27623,Recherche F3,RealEstate,429216,Mamey,2019-04-25,,16079
16080,18743,Vends Chateau,RealEstate,258299,Laval,2017-11-13,,16080
16081,4809,Vends Chateau,realestate,450620,Nantes,2017-04-23,,16081
16082,2342,Vends F2,realestate,429506,Bellecombe,2018-06-20,,16082
16083,27748,Recherche Chateau,realestate,218766,Maulette,2018-06-04,,16083
16084,8566,Recherche F2,realestate,255804,Nantes,2018-12-13,,16084
16085,19308,Loue Appartement,realestate,1525,Courgains,2017-06-26,,16085
16086,90,Recherche T2,relestate,264277,Laval,2017-01-16,,16086
16087,27276,Loue T3,realestate,1567,Lattainville,2019-05-19,,16087
16088,24350,Loue T4,realestate,729,Sainte-Preuve,2017-08-20,,16088
16089,19409,Vends Chateau,realestate,503678,Roquefort-les-Pins,2018-04-06,,16089
16090,29439,Vends T2,REAL_ESTATE,326944,Romeny-sur-Marne,2018-06-10,,16090
16091,19152,Loue F1,realestate,283,Laval,2018-05-22,,16091
16092,24323,Loue Appartement,REAL_ESTATE,746,Laval,2017-05-02,,16092
16093,11443,Vends T4,REAL_ESTATE,666071,Nantes,2019-05-08,,16093
16094,5466,Vends F3,REAL_ESTATE,471811,Nantes,2017-04-20,,16094
16095,13164,Vends F2,realestate,699538,Nantes,2017-08-27,,16095
16096,14690,Vends Appartement,realestate,474779,Nantes,2017-11-19,,16096
16097,14271,Vends F1,REAL_ESTATE,535649,Nantes,2018-11-16,,16097
16098,14783,Vends Chateau,relestate,546411,Martinpuich,2018-09-07,,16098
16099,5472,Loue Appartement,realestate,732,Laval,2019-09-26,,16099
16100,11205,Recherche Maison,REAL_ESTATE,357877,Laval,2019-02-08,,16100
16101,5742,Recherche T4,realestate,257178,Nantes,2018-12-03,,16101
16102,24061,Vends F1,REAL_ESTATE,278302,Marseille,2017-02-17,,16102
16103,7503,Loue T4,relestate,1698,Ingouville,2019-02-17,,16103
16104,3359,Recherche F2,realestate,138667,Hébécrevon,2018-08-11,,16104
16105,6237,Loue Chateau,realestate,923,Bourbon-Lancy,2017-06-18,,16105
16106,27760,Loue T4,realestate,1334,Junhac,2018-05-22,,16106
16107,17385,Loue F1,REAL_ESTATE,879,Challex,2017-04-10,,16107
16108,24331,Vends F2,REAL_ESTATE,701137,Uzeste,2018-04-14,,16108
16109,22838,Recherche F1,realestate,289215,Illkirch-Graffenstaden,2017-05-11,,16109
16110,8241,Loue T4,realestate,1358,Laval,2018-02-03,,16110
16111,18039,Loue Appartement,realestate,1030,Quirbajou,2019-02-17,,16111
16112,28888,Vends F3,RealEstate,315994,Saint-Thomas-en-Royans,2019-04-15,,16112
16113,16548,Vends Maison,realestate,472443,Croisy-sur-Andelle,2017-06-26,,16113
16114,645,Recherche Maison,realestate,183422,Hautepierre-le-Châtelet,2017-07-24,,16114
16115,14655,Vends Appartement,relestate,449601,Laval,2018-05-10,,16115
