id,ad_owner_id,buyer_user_id,ad_id,sold_price,created_at
3247,28377,12843,27423,8809.336544695816,2018-07-08
3248,12230,23037,35792,8024.464868399102,2019-07-04
3249,22568,7450,23590,6314.883902271189,2017-12-30
3250,19599,6595,22733,6476.401409662957,2017-07-28
3251,28690,869,22384,7768.129652258207,2019-08-24
3252,12042,21527,39511,7173.774499313336,2018-11-24
3253,1835,18085,27262,5951.776431907367,2017-05-02
3254,27539,13983,31841,7931.912627129222,2018-01-24
3255,19763,21960,28266,8292.89715270876,2019-02-12
3256,28605,21544,28545,8137.6891433840065,2018-07-14
3257,326,21298,25167,8036.077686980821,2017-08-04
3258,1242,10869,23503,6917.848234430883,2019-06-03
3259,6950,29651,32962,8160.367086890903,2019-07-03
3260,8134,3772,28677,8042.004429387875,2019-02-16
3261,19364,21816,27441,6384.377513266214,2018-12-12
3262,2582,20869,35347,6863.605127474831,2019-06-01
3263,3194,28897,34542,7402.992972489842,2017-02-11
3264,15781,7323,30536,7603.049973360219,2017-05-22
3265,14083,17151,26357,8433.405387849045,2017-08-20
3266,26898,25396,39173,8546.08162957105,2019-01-29
3267,11892,14537,25016,5902.007129441683,2017-07-27
3268,7067,29739,38951,7872.018814251293,2019-01-02
3269,9551,27643,34784,8862.331177813834,2018-04-16
3270,13847,8165,37012,8616.40307861648,2018-07-03
3271,9881,12760,25400,8019.314307729306,2017-07-29
3272,5406,25310,36790,6745.76131887507,2018-06-12
3273,24075,27855,38599,7060.888370158695,2019-04-21
3274,3488,16334,22177,8293.514828591624,2018-04-25
3275,23776,20310,32057,7646.490224419219,2019-05-03
3276,8470,1335,23702,6459.12056951825,2019-05-24
3277,23665,17715,36480,8236.05600391171,2017-06-04
3278,25106,9397,32724,7973.7739630341175,2019-01-16
3279,9,11354,25287,8854.135117348012,2017-06-16
3280,10595,16039,20322,8767.465755950521,2019-04-18
3281,22213,20932,27554,8089.536008087749,2017-05-14
3282,23480,20599,22847,8039.624805404224,2018-12-06
3283,19874,1380,32796,6088.948752449926,2017-06-16
3284,9968,6084,30283,7413.867129872639,2018-06-03
3285,20995,10797,30572,7383.70711294073,2019-05-12
3286,24503,14912,29681,6889.369869822958,2018-05-01
3287,5428,12645,26244,6659.863026350546,2017-08-11
3288,27684,8674,38245,8513.144897615648,2018-04-12
3289,23275,5471,28751,8818.769718250665,2018-06-12
3290,23394,7563,22698,8139.66221220863,2019-04-15
3291,2185,10354,35800,7163.1001365591665,2019-08-27
3292,24943,19920,36444,8214.693109149834,2018-05-05
3293,5397,20069,30503,6758.637730258661,2017-09-03
3294,12232,3335,23092,7786.496518344826,2017-05-02
3295,6338,2151,33378,7793.732092105843,2019-06-14
3296,1461,14559,26116,6574.201054171831,2017-05-20
3297,24011,11827,35391,7639.346831172412,2019-11-14
3298,6624,8960,37052,6921.951289738075,2017-07-16
3299,68,12478,22166,7227.9955298154455,2017-05-25
3300,28645,29354,38831,7403.648915632839,2017-06-27
3301,20471,22100,27845,8374.693355745698,2019-05-20
3302,4488,18303,25134,8738.420128674657,2019-08-15
3303,1164,16228,24248,8577.029731089124,2017-12-03
3304,291,14672,38472,9153.325459892492,2017-12-18
3305,16337,16019,26155,9129.033996340217,2018-06-01
3306,14154,28883,31271,9618.283621966906,2018-01-14
3307,27984,28008,31293,8716.300824716449,2019-11-24
3308,26232,2345,21911,7505.712442240418,2017-04-24
3309,29099,18306,33631,7592.15495938044,2017-12-26
3310,13493,11080,27954,8080.317096435918,2018-05-15
3311,2235,1499,39926,7600.350749088105,2018-08-01
3312,3450,21889,35151,7657.890318707206,2017-06-26
3313,6112,29589,28069,7664.667283043351,2018-04-15
3314,29129,831,33979,6639.130051134811,2017-04-09
3315,12760,5541,24133,9183.828101739715,2017-06-20
3316,9448,1725,33080,7151.136844520228,2017-04-25
3317,29091,7104,20591,8963.5367901768,2017-05-27
3318,18296,24367,27532,5840.890974398374,2019-01-20
3319,5218,2879,30542,8453.547010200386,2018-09-21
3320,12973,18885,22526,8868.3152860583,2019-11-15
3321,10555,12278,28241,7744.825372390972,2018-07-28
3322,15732,29479,23225,7161.887947289243,2018-07-13
3323,24437,5274,25207,8744.710719959663,2017-07-12
3324,309,12994,34834,6003.840242572718,2017-10-30
3325,27401,28409,23369,7196.493617517971,2017-05-28
3326,13794,25539,38333,7394.727654793325,2019-12-24
3327,917,29630,29766,8144.8275089769895,2017-02-16
3328,5041,16349,39816,6887.941251083999,2019-07-04
3329,24583,22106,37360,7316.350356777292,2018-01-14
3330,13709,14226,25261,5705.8229735665045,2019-10-03
3331,29592,13392,26462,7329.716928880576,2018-01-25
3332,26394,11735,32977,8086.968795292745,2018-12-12
3333,29819,4820,35249,7445.41267953305,2017-05-02
3334,23609,18129,29945,8079.095657755305,2017-02-04
3335,27317,4548,22356,7907.3222168417415,2019-06-20
3336,21229,28916,22000,8263.999544278295,2019-05-15
3337,11200,12010,21964,8016.995748323943,2018-01-24
3338,8278,16024,21113,8239.637753004357,2018-08-18
3339,11260,5157,35959,8635.044144445194,2019-11-29
3340,19707,29339,24177,7326.724613259359,2018-04-30
3341,28052,3907,21466,8034.774576007264,2019-09-15
3342,7517,3443,38144,7723.900383755332,2019-05-01
3343,8599,26108,33134,8216.044273381458,2017-05-30
3344,12857,9024,33773,8265.50688671225,2019-01-14
3345,1901,15443,32026,8101.866827074971,2017-05-13
3346,15520,8360,20990,8005.958077451889,2019-05-05
3347,15684,24117,30288,8560.496347165034,2019-12-14
3348,14475,2984,22615,8552.041325670483,2018-08-14
3349,2758,23533,26200,8836.165582020094,2018-08-29
3350,360,7033,24595,6872.391724178267,2019-07-02
3351,14432,18681,25131,7630.749473995445,2019-09-04
3352,6830,8237,27036,8758.831573135487,2017-12-15
3353,14816,13466,39476,7756.278014576082,2017-07-13
3354,22870,19183,22511,8358.641266072473,2017-07-16
3355,24437,22185,39077,8626.27710765796,2019-06-26
3356,29714,27016,35702,8627.016829426875,2017-07-03
3357,3121,26164,23971,8300.090847083517,2017-05-29
3358,24281,27299,31409,7684.286673508008,2019-01-25
3359,12506,1985,22034,9300.700710532754,2019-11-21
3360,27963,13041,39179,8056.406553213215,2019-09-25
3361,8509,2157,23510,9235.872451406978,2018-05-15
3362,22471,8333,33453,8703.75850430025,2019-07-05
3363,10508,4481,29190,7857.409457832034,2018-05-11
3364,8254,9730,31325,6839.790596714901,2017-12-28
3365,28626,2441,29172,8099.377031991742,2018-05-12
3366,28248,29700,31984,9118.43862736907,2018-08-18
3367,1141,24257,38930,8419.585632820465,2017-08-01
3368,29071,24387,25138,9403.28837890424,2019-02-26
3369,19782,5886,29478,9164.481459760724,2019-10-07
3370,4281,17730,20864,9033.314753990478,2019-12-20
3371,8222,1124,39980,10036.701817984684,2017-07-27
3372,18980,26148,24865,9656.809266996905,2018-01-21
3373,28339,20466,36015,9196.82632426378,2017-05-07
3374,6913,1010,39995,7981.082740593168,2018-05-14
3375,4246,5889,29660,8584.308464137019,2018-04-15
3376,8157,22227,27004,9078.566954090982,2019-07-29
3377,24618,16088,27748,8067.826823852697,2017-12-11
3378,14503,22095,21575,9588.545609291861,2017-06-20
3379,13570,26290,33691,9556.989900174916,2017-02-13
3380,16980,25393,29571,9793.520788175612,2017-12-15
3381,24521,3503,24442,9395.062918282576,2019-06-26
3382,28059,5023,34715,10151.470593641612,2019-06-01
3383,11980,23088,32084,12164.385418600852,2018-06-17
3384,13517,22106,1091,10575.457578523976,2017-01-24
3385,26749,20612,20183,10530.893841313347,2019-04-11
3386,3438,18402,32542,11165.324482919004,2018-11-14
3387,11671,25222,34361,10419.074284057133,2019-07-15
3388,21235,3250,23303,12149.58587664808,2017-08-01
3389,19187,16844,29922,10004.077866820357,2018-01-04
3390,9671,769,29780,10769.68159195091,2018-07-20
3391,1262,19830,37706,11387.802884280365,2017-06-27
3392,8223,15966,29403,13405.87355540556,2017-05-30
3393,27296,27658,37287,11239.935429833513,2017-10-16
3394,5935,17142,32812,13008.103391024473,2017-03-17
3395,26287,9059,29815,11058.3220429598,2017-07-22
3396,25071,9387,34390,11109.455246554804,2018-11-03
3397,7534,5245,39464,11332.419220720109,2018-04-20
3398,13347,25825,21074,9739.112441378362,2018-11-09
3399,11237,10883,28090,10505.50523486495,2017-03-24
3400,14397,29748,35652,12023.881361862132,2018-12-17
3401,3207,4135,37324,11950.069418555559,2018-05-01
3402,18159,2787,32707,11709.103045190981,2017-05-04
3403,3303,20120,34391,11424.56807574426,2017-08-31
3404,4967,9887,22827,10272.914810510658,2018-05-29
3405,24940,27296,38334,12149.812131064551,2018-06-29
3406,14563,25370,30950,12730.775124927366,2018-02-26
3407,28622,24840,31052,9236.719264998514,2018-11-11
3408,12161,10929,32025,10057.84377437276,2019-12-03
3409,26817,8098,20664,12214.591275132512,2018-09-06
3410,15243,5217,23273,10639.46765357998,2017-07-16
3411,1063,23477,33106,12105.913655120768,2019-01-05
3412,20906,556,30961,12655.19575310146,2019-03-08
3413,5685,19385,39813,12039.489649110934,2018-01-27
3414,21570,1191,20487,10746.265353909406,2019-05-30
3415,14323,23861,34127,11635.512556861264,2019-05-18
3416,18352,2055,38517,11540.065920149873,2019-11-28
3417,11750,3375,20577,11813.646899744152,2019-04-18
3418,4533,11359,27837,11295.060616979445,2019-03-02
3419,17784,5979,20759,12573.592513440752,2018-11-30
3420,11278,14373,25277,10989.324701801694,2019-11-15
3421,22444,17225,22264,13804.917749774962,2017-12-07
3422,4417,24994,29404,11240.94815834994,2018-04-17
3423,6910,19720,20417,11515.42878598822,2018-12-03
3424,1187,5589,33668,13681.97290739743,2018-09-06
3425,12357,16288,27851,12690.900124612761,2017-08-05
3426,22098,11146,34563,14887.757801629567,2018-01-18
3427,26131,7237,21294,12341.687079947442,2018-02-12
3428,19649,24315,35289,12965.167444659442,2017-11-18
3429,5604,14512,20425,12216.46647602922,2018-04-11
3430,9799,5139,30137,12978.159164791301,2019-07-20
3431,419,17014,31578,11695.695501702832,2018-09-28
3432,1716,20681,30215,12857.407421140422,2017-06-22
3433,8595,19285,24916,11918.378567983247,2019-05-06
3434,15754,27577,29623,12415.795198329659,2017-01-14
3435,19358,4523,24036,12439.390792673456,2017-05-16
3436,7708,15466,31764,12302.045656898783,2017-12-14
3437,10898,29838,35695,12312.713867814586,2018-12-22
3438,14732,6411,34469,9664.059845966442,2019-04-29
3439,13083,22930,39965,12685.412760061872,2017-09-03
3440,12836,9873,29839,14784.76497641317,2018-07-08
3441,27300,1128,30189,12688.036036974454,2019-07-14
3442,4860,15496,37699,11985.938152002134,2018-11-18
3443,9028,26809,25505,12224.177955424273,2017-07-26
3444,20697,29869,34124,12089.868739873553,2018-07-24
3445,6268,28595,39617,10822.892183948574,2017-11-16
3446,15859,21493,30896,14502.096449973542,2018-06-04
3447,8901,13261,30201,12641.0822669879,2019-07-24
3448,12397,5059,39786,10211.598964609659,2018-02-22
3449,2412,8721,39240,13096.379254989995,2019-12-20
3450,1909,29923,28550,13068.47046683199,2017-01-18
3451,8321,8445,33624,14565.623228529634,2019-10-26
3452,26080,28189,30671,11530.766746450334,2017-12-12
3453,3742,24063,28027,12866.530711735362,2018-05-02
3454,3024,20024,25550,11243.182794765064,2018-01-01
3455,5090,15835,37113,11971.685865619735,2017-04-18
3456,21736,18258,22340,11325.57912777979,2017-11-19
3457,13515,2593,20772,13477.57693811828,2019-05-24
3458,19138,25207,28393,14652.72304710878,2017-12-06
3459,28622,628,29210,14410.455599834895,2019-12-24
3460,6372,24594,30007,13394.182351561305,2017-06-13
3461,3978,15934,25146,9591.542633841274,2018-01-12
3462,12222,642,26111,13164.693874007451,2017-05-27
3463,23592,25593,33255,12192.074193009335,2017-01-16
3464,867,21779,20933,14909.321539516917,2017-03-05
3465,7309,19403,36191,12889.439420895094,2018-06-05
3466,18466,23642,37585,11331.855507241991,2017-04-27
3467,25545,24046,37387,14743.542008602892,2017-02-07
3468,23721,13473,20799,13988.778016825352,2018-11-01
3469,24053,20284,38240,11440.466137998426,2019-03-31
3470,22495,10707,27533,12878.367406398427,2017-06-14
3471,22493,23906,22825,11614.435000859929,2017-12-21
3472,27201,5604,31925,14135.811108263973,2019-07-28
3473,25405,1353,21079,12714.626557866643,2018-12-26
3474,9809,12650,22448,12423.12723082201,2017-05-26
3475,621,17674,38935,12932.475612309174,2019-05-29
3476,22549,17188,30529,13200.024338476416,2017-05-16
3477,20932,29238,32441,12984.901672883005,2019-01-15
3478,23172,7999,37404,12451.428379934498,2017-03-05
3479,17673,17375,21237,11613.168304098801,2018-12-18
3480,12492,19983,31240,12455.720216293192,2019-01-26
3481,2196,5742,25958,12507.424758703048,2019-10-31
3482,13925,25552,31238,13304.3883945564,2017-09-18
3483,14151,21734,29024,13217.293645152045,2018-01-06
3484,2031,1838,32925,12532.72030228263,2017-04-12
3485,8424,21511,28418,12323.213961965354,2019-02-24
3486,21563,24120,20627,14100.319429736586,2017-06-30
3487,24993,25627,35528,11983.1611001826,2017-03-11
3488,25495,25567,33530,13575.489802133365,2019-11-18
3489,27838,28701,30757,14517.659853277486,2019-03-08
3490,22076,20193,23546,11285.289531807939,2018-08-04
3491,1650,13299,35401,14253.01426161732,2018-04-30
3492,12146,29489,29093,11262.14217610109,2017-11-24
3493,23076,5550,27741,13853.226779686094,2019-01-06
3494,2195,23714,34564,11689.032849950785,2017-11-26
3495,6966,20338,36028,12734.519581942637,2018-12-27
3496,19093,18148,32668,13469.048935779618,2019-11-26
3497,27241,7292,34838,11198.142021882362,2018-04-11
3498,11911,902,25675,11921.528681599548,2019-07-16
3499,8657,15816,20530,11988.980453898905,2018-07-27
3500,17945,16535,26659,10068.545374924275,2018-12-15
3501,20946,8369,39798,11123.854784159033,2019-06-29
3502,9517,8213,29850,15500.410595042587,2017-05-31
3503,12810,17435,35559,11323.353204061319,2019-06-02
3504,20430,19343,34212,12652.607755790365,2018-07-10
3505,5351,17836,34143,10893.19001031648,2019-04-28
3506,21496,20411,27841,13447.266399199463,2018-04-20
3507,5943,26111,30978,13862.056525737089,2018-04-26
3508,14767,5919,39122,11095.432705556721,2017-04-28
3509,4837,8258,30304,12746.629011593275,2019-01-29
3510,13716,26912,26140,12447.258010512192,2018-09-14
3511,3233,3718,39258,14247.08270497133,2017-06-28
3512,29076,4815,35873,15098.47235394096,2019-04-19
3513,25353,7598,25773,12347.270823342966,2019-07-17
3514,28668,12467,35302,12299.611548574107,2017-05-18
3515,18552,13753,31863,14966.162607615825,2019-11-14
3516,10144,7478,33945,13138.564993116663,2019-07-24
3517,18070,13096,22656,13729.905712289617,2017-11-17
3518,22528,20651,26524,13062.377872226041,2017-08-16
3519,20072,3076,30707,11294.567205554287,2017-06-23
3520,20041,895,35004,11778.888120783497,2017-07-23
3521,6704,17704,31733,14434.37650928571,2018-05-30
3522,4537,18043,24619,11733.786925820188,2018-02-24
3523,4499,7782,31445,12303.243330117946,2019-02-25
3524,22990,1706,32230,13206.68121065123,2019-06-22
3525,22433,28138,25573,12653.869197054224,2018-06-04
3526,2862,13238,36016,13562.789264949733,2017-11-18
3527,10429,7134,37899,12857.993865396858,2018-05-10
3528,10548,192,31588,12851.518378111785,2017-09-26
3529,16195,11509,20023,13208.836190763514,2017-07-28
3530,12978,28807,27577,14089.264275758076,2018-11-19
3531,5730,19554,29906,12792.736298807786,2017-08-20
3532,8759,10596,25820,13709.14823421497,2018-02-19
3533,6384,15973,24828,14245.213175061017,2019-01-06
3534,9207,21211,32848,12802.247390442064,2017-07-26
3535,20847,6171,33137,11670.770509779797,2018-06-22
3536,19402,1917,27223,11702.402061962292,2018-12-22
3537,1839,29619,35947,12889.472714043362,2019-06-23
3538,1001,11658,23130,13480.770289187878,2019-05-02
3539,18702,11765,35145,13676.642560121994,2019-07-21
3540,12331,800,32546,11899.869153472411,2017-05-21
3541,24480,3639,26067,15488.116877161185,2017-05-29
3542,5970,13945,33224,13999.920303075129,2018-08-13
3543,13415,8823,22795,15306.881514518236,2018-10-14
3544,19699,2098,30218,13121.486325184282,2019-06-27
3545,27579,28996,25578,13052.871872274707,2017-11-25
3546,14901,23692,35374,13886.951323799829,2019-06-18
3547,15048,17961,30492,14390.541192403778,2019-08-16
3548,1990,8901,31930,15135.17659177908,2019-12-21
3549,24763,12879,21025,15279.499065000266,2019-05-31
3550,1539,21735,31743,14955.154778465394,2018-04-14
3551,11682,2040,36033,12220.03025869583,2018-05-18
3552,12307,14172,28657,13601.082430854452,2018-04-20
3553,4033,26130,34736,13836.621624355013,2019-06-16
3554,3357,13303,27598,13451.84472314849,2019-12-30
3555,19607,29331,21754,11972.340007540313,2017-09-11
3556,17513,22464,25834,12986.285618628688,2017-06-24
3557,19723,619,22913,11540.742778341375,2017-10-11
3558,7267,7260,39490,13451.463331630815,2019-04-29
3559,9418,485,22613,14488.577133144889,2017-11-24
3560,12595,23850,36926,10879.051709031126,2019-05-30
3561,8318,19010,29477,16009.836070327863,2017-07-04
3562,25489,17614,24298,13055.900384021168,2020-01-02
3563,9277,8367,24554,12245.425827600038,2018-05-25
3564,16613,28152,22523,14203.686235432824,2019-01-24
3565,11511,16935,34366,12333.551256886994,2017-05-05
3566,28764,904,22471,13933.421122991742,2019-11-26
3567,13675,26070,27972,14317.927731329799,2018-07-30
3568,29122,20782,20246,12895.135279990496,2018-11-18
3569,24836,18501,32810,9955.671642461337,2017-06-28
3570,21687,24798,23475,12696.857410788785,2018-07-23
3571,23261,6302,38437,12624.743024926742,2017-04-26
3572,6282,1791,25715,13008.475427452197,2017-06-21
3573,7440,6253,29702,13671.659049549118,2017-06-12
3574,25422,7895,24939,13926.546618199072,2019-07-11
3575,2935,6375,25959,15322.493088598521,2018-07-16
3576,6549,19428,20090,14369.11832812781,2018-07-23
3577,3135,7082,34187,13936.8056488464,2019-11-16
3578,1120,13249,38567,11565.681770244313,2019-04-29
3579,3065,4086,38962,14967.221598855742,2017-06-22
3580,20863,24573,24775,15300.926674603397,2017-06-14
3581,26806,20499,36118,12386.262463734445,2019-01-01
3582,7230,20167,37061,12285.711206293643,2017-04-26
3583,5222,18474,24704,12878.001291083272,2017-07-24
3584,5118,22989,33187,13284.129522803449,2018-04-25
3585,3265,26692,33695,13386.62577154545,2019-07-30
3586,8903,8111,35777,16199.767640588094,2018-05-29
3587,3144,2448,21486,13573.580670389352,2018-05-26
3588,24229,9180,39745,15711.37861417514,2017-04-16
3589,1377,23144,26363,12740.703211401473,2019-11-28
3590,10678,11903,30872,14831.192661401376,2017-05-24
3591,5351,4705,34335,14770.287304557934,2017-05-15
3592,21241,13047,27718,13888.028339303095,2018-01-14
3593,17622,15041,23409,15577.018731998378,2019-06-26
3594,9316,15940,33740,14059.322575909948,2018-07-17
3595,21501,11270,28610,14262.443607941952,2017-01-22
3596,27276,19765,20458,13219.196863416808,2019-10-06
3597,1875,22051,32957,14529.288910658652,2018-07-18
3598,28644,1428,24538,12476.959577274989,2017-04-15
3599,6279,13846,28466,15903.860120429217,2017-05-08
3600,13242,23140,35856,14327.638449001426,2019-05-28
3601,1504,26895,30479,11473.767027761252,2017-04-23
3602,1780,27106,25872,14349.56072805052,2019-05-13
3603,9177,11704,38466,11711.929979274497,2017-04-25
3604,15874,1616,32559,14125.058426140418,2019-05-17
3605,6857,9943,23679,13573.757600024746,2018-06-25
3606,15099,17111,37780,14929.225392412769,2019-04-24
3607,22548,776,28106,13740.548116620073,2017-04-04
3608,12632,21892,36227,16614.550049574023,2017-05-01
3609,6650,27279,31571,14675.029085885491,2019-06-15
3610,27553,3339,25186,12926.698516392045,2017-08-22
3611,19779,14776,24650,13530.962045102993,2018-08-21
3612,25151,953,37039,15941.20098788737,2019-05-16
3613,7193,29964,28321,15063.051454659253,2019-01-13
3614,1972,25428,23205,12363.793870472115,2017-05-29
3615,3121,8860,39576,15195.722422170722,2018-05-05
3616,25183,4857,22161,15009.19201001471,2019-04-15
3617,15860,427,29760,14981.254628221279,2019-12-23
3618,24446,27393,23771,12929.683165831093,2018-02-23
3619,11873,20344,32690,13417.665044440606,2019-07-18
3620,1636,12996,23528,12107.947455702435,2019-07-27
3621,5214,23051,30328,16527.989148470813,2019-12-28
3622,10226,28029,20175,16064.629649364204,2018-05-05
3623,19183,10406,38465,13711.632307563063,2018-05-10
3624,9396,22590,33658,13564.543180562052,2018-06-20
3625,7955,3638,34131,15632.064890893325,2018-07-23
3626,3989,19918,23294,12481.65123859305,2019-07-28
3627,7782,21528,25926,15354.473313023638,2017-09-25
3628,8867,4352,30989,14821.580029549523,2018-06-23
3629,6775,16337,36391,13535.917654399535,2019-08-01
3630,11829,8994,27510,14929.225552020867,2018-07-14
3631,2171,17807,34199,15110.78995437341,2017-08-26
3632,3116,9775,24037,13663.215077093133,2018-10-12
3633,2450,14410,38098,16476.00077919559,2018-05-15
3634,23905,921,37532,14043.103232276828,2019-09-15
3635,26674,552,4588,14602.816143773473,2017-06-01
3636,21994,20799,33874,14782.90894855647,2018-12-31
3637,14805,19242,26627,15162.559963903539,2018-06-23
3638,25697,8351,25288,15473.75437755495,2019-06-15
3639,177,18332,28817,16271.89271059586,2018-08-04
3640,16882,2757,26536,16072.70505529678,2018-05-30
3641,20517,1680,20666,14937.898761575332,2018-06-26
3642,15664,22030,29608,12977.892436921,2018-01-01
3643,5194,7799,32047,15261.016408215495,2019-03-03
3644,15508,16763,32732,14413.887702880907,2019-08-04
3645,24715,24890,39508,14217.995572521708,2018-07-21
3646,25846,27727,33427,14079.987028675485,2018-05-05
3647,11220,13151,37154,13075.848619695553,2018-04-17
3648,25465,28296,36684,13743.179184189383,2018-05-28
3649,26879,2006,30985,13555.456733043433,2017-05-24
3650,15834,22103,39618,14439.352137989774,2018-05-24
3651,21039,4752,38183,15474.414239306783,2017-05-30
3652,20688,6822,33262,13121.751876074823,2017-05-30
3653,6948,24091,28707,15637.43075485003,2017-08-01
3654,2350,7092,31737,14622.036613504688,2018-03-31
3655,26191,28116,33954,11340.18203569084,2017-06-11
3656,2082,9776,25797,15118.03835605685,2018-06-11
3657,29529,29779,28653,13286.415397531564,2018-04-25
3658,2780,14024,38103,15778.170798687914,2018-07-07
3659,6206,23120,39302,14755.72451254006,2018-12-04
3660,16637,7125,36355,14072.420367967305,2019-07-07
3661,13864,15490,25803,12755.027155334155,2019-11-23
3662,25301,22035,34839,12834.265957546486,2019-01-10
3663,20152,16964,27303,14190.929247523742,2017-07-13
3664,23907,802,27515,14130.930239563837,2018-12-18
3665,26569,15560,22321,13481.188495620116,2017-12-24
3666,25622,1601,34765,12161.794792892855,2019-07-21
3667,7406,8932,28453,11930.116750184807,2017-02-03
3668,14555,1217,32386,13369.938288779958,2017-08-26
3669,829,29433,23471,13119.817875657433,2019-04-17
3670,19705,28356,32590,15704.532478197494,2018-07-02
3671,29677,23302,27325,10601.284497289866,2017-06-29
3672,1719,21674,35447,14903.914488462846,2017-06-06
3673,617,4544,35038,13786.029409589786,2017-12-24
3674,28713,12487,23312,14846.444990421518,2017-12-17
3675,11291,14879,29369,13738.63849891274,2017-05-18
3676,4765,11682,25561,13424.72003889089,2019-05-06
3677,26390,13836,38828,11181.09980680926,2017-02-03
3678,13582,1108,23981,15085.315585788341,2018-05-17
3679,11411,481,30549,12893.1133539652,2019-07-26
3680,22654,18512,21582,13712.194886275725,2018-07-17
3681,17334,14800,36720,11979.708584054402,2017-06-09
3682,19364,23152,24457,13972.47126364689,2019-04-25
3683,14924,23959,29918,13532.6412664991,2019-04-25
3684,18378,27197,35371,15575.975881353335,2017-12-29
3685,5973,15373,38011,12205.448009997517,2018-11-24
3686,11940,13522,29604,13463.472277634493,2017-06-24
3687,201,24538,26824,13482.019061614888,2018-12-01
3688,15681,20929,22858,15341.819574505857,2018-05-11
3689,4217,22444,23501,14934.028813378185,2019-11-15
3690,23625,6800,25965,15479.567913145418,2017-12-07
3691,18165,16595,32101,11028.071087089644,2017-10-14
3692,18173,6666,28814,14523.296101766246,2019-08-01
3693,22368,26779,34625,12875.934251117602,2017-08-02
3694,28910,22802,32168,15695.008913227774,2018-05-23
3695,16816,8,31706,15095.560597549778,2019-01-13
3696,27104,22727,39460,12457.554288901676,2018-04-22
3697,15331,24796,24708,12756.816946430215,2018-04-22
3698,29354,14301,29222,12981.842248551013,2019-02-18
3699,118,19654,25140,12232.782220567044,2018-06-29
3700,2982,20258,26231,13472.639791285499,2019-05-15
3701,3920,23563,25373,12941.283030375756,2018-07-02
3702,14622,16149,23073,12796.674189148593,2017-11-25
3703,9131,21417,22086,14676.673153064681,2017-04-17
3704,10487,5861,25490,13772.548514291171,2019-05-28
3705,15926,414,32978,15343.244281517524,2019-08-27
3706,6212,25175,33371,15458.533994594378,2018-06-04
3707,5298,13209,22168,15392.237056303373,2017-11-16
3708,1787,29368,34589,14846.331429307906,2018-05-14
3709,28200,3944,26495,13970.582720188964,2017-08-19
3710,1040,25144,34505,12555.259657115514,2017-01-23
3711,191,20814,29482,13968.90164451379,2018-03-05
3712,19915,13058,29892,14306.540926004023,2017-02-04
3713,12540,2041,23525,12617.145481710322,2017-02-04
3714,547,17881,34062,16554.806517125206,2018-12-15
3715,21518,13524,26568,11772.732261291598,2018-08-01
3716,5532,14599,39078,14533.843242827343,2017-07-22
3717,25232,5770,30724,14955.454890066514,2018-03-01
3718,20435,10110,33345,12707.986626501848,2019-11-29
3719,2678,3615,22403,12707.091574667591,2018-09-21
3720,11214,4138,30731,14756.350735779779,2017-02-12
3721,17149,26092,26410,15589.066345668554,2019-12-19
3722,28298,14615,23939,17965.154009931288,2019-07-02
3723,6373,29320,23212,12037.007695495671,2017-04-17
3724,10310,17931,36083,14690.342479030793,2018-01-01
3725,22681,27070,21289,12304.117883181969,2019-05-27
3726,16402,3266,27916,12901.572559254502,2017-06-18
3727,6718,9912,21631,15380.522574550185,2018-07-03
3728,23207,24218,23880,15706.995807231375,2018-04-29
3729,13794,3925,28702,14571.02807630843,2018-12-24
3730,26534,15352,20975,16231.515587007454,2017-01-23
3731,19774,16498,34634,13615.052755931685,2018-05-25
3732,15434,23398,32940,13500.753046422458,2017-05-26
3733,29143,5900,38430,14424.496190547401,2017-11-26
3734,21798,26554,24730,13870.87920729862,2017-04-12
3735,13219,28196,32121,14433.226786881422,2018-11-12
3736,13410,3916,33744,14364.864676953539,2017-02-04
3737,24415,25059,33702,16441.087668364064,2017-05-07
3738,2849,13531,32963,11512.311180008646,2018-11-11
3739,17058,5859,28038,12000.591936369136,2017-04-16
3740,28203,15361,27782,17675.6650123454,2017-12-06
3741,23387,11574,21667,12958.406750907676,2018-05-04
3742,4678,6772,21975,15250.472863862731,2017-06-03
3743,24312,29539,35523,13404.877624578485,2018-10-03
3744,3391,10336,29823,14581.34576718453,2018-12-22
3745,16310,5194,22196,11817.960956463721,2018-02-02
3746,20892,23454,34092,13528.70327319671,2018-07-04
3747,23452,27704,23033,14814.22905447007,2019-11-29
3748,19326,3099,36939,14926.173241493507,2017-04-11
3749,25610,26642,39945,16244.971891634408,2017-11-02
3750,14326,29016,37149,12576.89158354606,2017-03-09
3751,7876,25250,36168,15159.091170552756,2018-05-22
3752,21221,28539,30577,13338.067820583678,2017-05-24
3753,78,29861,21570,13028.365467764132,2019-11-01
3754,4639,3222,32038,13958.787570896695,2018-11-12
3755,5971,1098,26700,16388.87271749784,2018-07-24
3756,2390,4890,26942,15670.462166047375,2019-01-31
3757,28876,13287,28102,14554.19872052411,2017-08-25
3758,15920,12629,22872,12865.436236995854,2019-07-22
3759,20379,15493,29767,16107.588794191099,2017-07-21
3760,28640,13993,39670,14507.780372929934,2018-12-13
3761,4170,20642,36512,15400.578631969922,2017-09-14
3762,7754,16599,22037,13387.78992323631,2019-04-19
3763,15578,5880,29576,14950.505331229742,2019-07-02
3764,23557,10395,29339,12931.042233981123,2018-05-29
